"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"CLASP2",-0.0365062473403579,6.62622816975505,-0.541026175992587,0.589351263431462,0.767120236736287,-6.34964492722713
"TRIM9",0.0604519137889565,5.84067205549278,0.540906750686719,0.589433359853598,0.767134870433334,-6.34970839875389
"PEX26",-0.0261801906124946,7.18653386030984,-0.540568314904265,0.589666039388077,0.767345457746961,-6.34988819301089
"PUS3",-0.0335966863847022,6.65236842012274,-0.540401325927962,0.589780862509369,0.767402643719377,-6.34997686474388
"GMFG",-0.0387426633908367,7.10244553721149,-0.540162628205949,0.589945011291588,0.767523989095654,-6.35010356670674
"GPR19",0.0524914788725084,4.67104431170536,0.539778446255474,0.590209252028594,0.767775510238326,-6.35030737538676
"IRF9",-0.0408842760785266,7.35679858338205,-0.539653289900868,0.590295346592651,0.767795256794646,-6.35037373970231
"PIAS1",0.0310970714979517,7.15851769098165,0.539519469406691,0.590387407649676,0.767822758273038,-6.35044468123693
"ZNF16",-0.0255338699749408,6.13823683934132,-0.538719617262603,0.590937800695314,0.768446260884958,-6.35086833723247
"POP4",0.0301888895982614,6.93259875391626,0.538352627982149,0.591190412608668,0.768682430324733,-6.35106251020587
"STX18",0.0288426344328867,6.91702645899738,0.537876261256196,0.591518387768027,0.769016520696978,-6.35131435795379
"NDUFS6",-0.0330878163057794,7.48242431256969,-0.537590459433245,0.591715200871442,0.769180031196435,-6.35146535042005
"CCDC59",-0.0406958800575763,6.76826396679977,-0.537363662557073,0.591871402741225,0.769290717584543,-6.35158511301026
"HSPA6",-0.0605034876025772,6.87449112144293,-0.536790797164473,0.592266037661599,0.769654516402125,-6.35188739680666
"GTPBP8",-0.0298201846542073,6.66759961849852,-0.536600907731914,0.592396875422353,0.769654516402125,-6.35198752488378
"ARMC6",0.0321164197002973,6.29142190008671,0.536550456834023,0.592431639391468,0.769654516402125,-6.35201412154585
"PXDN",0.0581776272602685,7.66636738201752,0.53654464230684,0.592435646041868,0.769654516402125,-6.3520171866834
"CPB2",0.0472098569500242,4.12400709523687,0.536249040647577,0.592639354566118,0.769826789668549,-6.35217296999705
"LEMD3",0.0286142529227462,6.89616461269824,0.535951916549012,0.592844144960989,0.770000426762551,-6.35232946949128
"ARRB2",-0.0487147416846014,6.90804165571034,-0.535769778495046,0.592969698356614,0.770071119600223,-6.35242536149643
"ZNF516",0.0285684663513073,5.75550284458096,0.535429108710987,0.593204565634385,0.770213977960946,-6.35260463012751
"PLXND1",-0.0385695384626927,7.19320769971489,-0.535403854088774,0.593221978592069,0.770213977960946,-6.35261791519618
"CA2",0.0899877384709113,6.35972686741769,0.535270878681534,0.593313668489322,0.77024065812157,-6.35268785595619
"KLHL21",-0.0454215425089595,6.28047471310803,-0.534966027721123,0.593523895671231,0.770421198709078,-6.35284813240033
"SDAD1",-0.0271042848653168,7.55693377845567,-0.534394724622543,0.593917962758294,0.770840300022063,-6.35314825210787
"TOR1B",0.0264946446798901,6.72044797191392,0.53426963513241,0.594004261735929,0.770847081438957,-6.353213922109
"MBTPS2",-0.044279259833795,6.19526805497707,-0.534107493303529,0.594116131671599,0.770847081438957,-6.35329902121776
"SBNO1",0.0422522510670149,6.14898051367585,0.534077570617981,0.594136777926304,0.770847081438957,-6.35331472313766
"PPEF2",0.0609544033068414,4.3392440699019,0.533846837840845,0.594295991608071,0.770961263017084,-6.35343577066867
"GSTT2",0.082127482425661,5.76090079228743,0.5335361998284,0.594510373829138,0.771146977051405,-6.35359865598734
"ZNF135",0.0541272492865636,5.25522037795952,0.533249503193158,0.594708264956475,0.771169766412236,-6.35374890368988
"YIPF6",0.0348113358292587,7.44278792723451,0.533230886633486,0.594721116008831,0.771169766412236,-6.35375865719856
"GPR37",-0.0550235673962244,3.46276442071349,-0.533201180111057,0.594741622752579,0.771169766412236,-6.35377422021103
"SLC11A1",0.0639443680325306,7.74301149787642,0.53288933074339,0.59495691554959,0.771356547078842,-6.35393754352319
"SEC22A",0.0360011116919645,5.80442644294112,0.532461218765218,0.595252531639664,0.771647409011332,-6.35416160149345
"ZFPL1",-0.0388056821992909,6.15436093600988,-0.532132709450454,0.595479416915828,0.771849113725329,-6.35433340951447
"C14orf79",-0.045501258264419,4.71932829826976,-0.531557648234385,0.595876679470809,0.772168380957228,-6.35463390820788
"IGSF9B",-0.0508699740885278,6.11359243035821,-0.531510754811529,0.595909079669019,0.772168380957228,-6.35465839813432
"UBL4A",0.0438946542120997,7.09306988808982,0.531280360059124,0.596068278722123,0.772168380957228,-6.3547786897345
"PDE6A",0.0587078325293173,4.61612895743092,0.531261134628853,0.596081564069492,0.772168380957228,-6.35478872519238
"RABGGTA",0.039455306943905,5.79774640822932,0.531260034113399,0.596082324562715,0.772168380957228,-6.35478929963811
"SELE",0.0971297223214526,5.88913263232155,0.530868788834339,0.596352716536851,0.772426230642958,-6.35499344627264
"THPO",-0.0499168950611181,5.419446146893,-0.530500215785412,0.596607491238416,0.772663792779704,-6.35518562582425
"LMCD1",-0.0484262345026916,7.44901440054874,-0.530252196705237,0.596778961660859,0.772780452810119,-6.35531487189782
"PDGFB",-0.0331015660157133,6.98126590084403,-0.530163454208915,0.596840320162392,0.772780452810119,-6.35536110218319
"AMMECR1",0.0274069479695785,7.31942524971863,0.530032137902182,0.596931120450569,0.772805600994657,-6.35542949710044
"BCAS2",-0.0300591436082783,7.2579668626237,-0.529887501568836,0.597031138388021,0.772809900447498,-6.35550481010629
"UQCRFS1",0.0386526235689684,8.0668737877504,0.529820899064407,0.597077197491763,0.772809900447498,-6.3555394835463
"HPSE",0.0483456809560188,5.30980225106704,0.529235743169126,0.59748193350957,0.773161503556002,-6.35584393066039
"HTR1A",0.0436525848120958,4.73018518281728,0.529199831676204,0.597506776592785,0.773161503556002,-6.35586260391506
"TUBGCP3",-0.0285774056554813,6.45136150306949,-0.529064278912492,0.59760055443044,0.773161503556002,-6.35593307725658
"CYSLTR2",0.0471376104312469,5.18292244141344,0.529015228572491,0.597634490002788,0.773161503556002,-6.35595857390261
"MYOT",0.116931968632426,5.12133743469495,0.52832117136199,0.598114769665958,0.773690395600159,-6.356319096449
"RAB36",-0.0262358460695337,6.82418359648207,-0.5272959233233,0.598824553487901,0.77448531577328,-6.356850791011
"MUC13",-0.0601748423276358,5.0082877616206,-0.527226886261425,0.598872362025852,0.77448531577328,-6.35688655673058
"GIT2",-0.0433643991951812,6.323558694452,-0.527078068361975,0.598975425173359,0.774526087227035,-6.35696363828626
"SLC37A4",-0.0385568534893131,6.58804258954746,-0.526789779418544,0.599175101463985,0.774622209349715,-6.35711289845409
"RASL12",0.05809154775454,6.10199196183747,0.526764154359119,0.59919285151047,0.774622209349715,-6.35712616176539
"LIN7B",0.0474847388312034,5.55812009055727,0.526498650033121,0.599376776052517,0.774760559854142,-6.35726354671051
"SRP14",-0.0314411094691189,9.35009110519167,-0.526261175289976,0.599541305375512,0.774760559854142,-6.35738636933284
"DDOST",0.0317533576570617,8.10648960938051,0.526228217855404,0.599564140866296,0.774760559854142,-6.35740341065212
"LRRC19",-0.0539688121066808,5.26908313660566,-0.526196522261265,0.599586102430762,0.774760559854142,-6.35741979850821
"LIMCH1",-0.0434178542628475,7.69645991515581,-0.525961838467271,0.599748723970467,0.774878214132249,-6.35754110857753
"CYP27B1",-0.0489920068315261,5.18485260788127,-0.525282859664599,0.600219328438912,0.77539370826967,-6.35789177501256
"CLCN7",0.0353208391851881,7.31105212324396,0.525039495835973,0.600388046523674,0.775519133823886,-6.35801735323747
"PPP1R3A",-0.0916305582448452,4.295200324361,-0.524895810322847,0.600487670288458,0.775555291209965,-6.35809146921985
"ZNF32",-0.0320519957123198,6.41490524592051,-0.524681446773026,0.600636312420699,0.775654741719813,-6.35820200485072
"CHGA",0.053051301646025,4.48641943102177,0.524162266995427,0.600996387236247,0.776027177651384,-6.35846953129098
"PEX11B",-0.0298220734511974,7.0768424275028,-0.524029309925378,0.601088614865056,0.776053712514186,-6.3585379998755
"PFKFB2",-0.0275337054387162,7.56759733776996,-0.523886725353968,0.601187527929735,0.776088871455256,-6.35861140708694
"IL6ST",0.0393653395849282,8.22570170950767,0.52342758157967,0.601506093339954,0.77632683475353,-6.35884765416305
"DRD3",0.0515837242516998,4.99540173945906,0.523414358570913,0.601515268933903,0.77632683475353,-6.35885445485164
"PYGO1",0.0455910247169197,4.86501369624074,0.523266127228688,0.601618132691792,0.776367046800242,-6.35893067958735
"RALY",-0.0314020374301668,6.94587391587468,-0.522423691173882,0.602202885604453,0.777029036162485,-6.35936347557655
"FA2H",0.0402723241426368,4.94863740160404,0.522055896044544,0.60245826124312,0.77726591926588,-6.35955221009596
"PPP1R7",-0.0293633908245248,7.1245166678895,-0.521217003019084,0.603040924379464,0.777836863380251,-6.35998219372082
"HNRNPU",-0.0396151451174656,8.190530482621,-0.521211878774294,0.603044484272082,0.777836863380251,-6.35998481809107
"MAGEC3",-0.0444170317823723,5.00640108448939,-0.520854656013398,0.603292676037101,0.777993060854073,-6.36016770557054
"SERPINB13",0.0419177353684317,5.8774599986625,0.520776582889374,0.603346925981807,0.777993060854073,-6.36020766006832
"PGK2",0.049269322929773,4.84979878603183,0.520727328683008,0.603381151934206,0.777993060854073,-6.3602328632032
"PRPF19",0.0246454347635541,8.29138144726607,0.520474264310397,0.603557016191587,0.778127151024805,-6.36036231755776
"DLG2",-0.0514625995254837,5.26070241631251,-0.520292423492971,0.603683398813417,0.778197423378124,-6.36045529900646
"TRPC4AP",0.0346459296608956,6.39736596486748,0.519684592393659,0.604105939527297,0.778649405626433,-6.36076586901303
"RUNX1T1",0.0389620956063698,6.98010522319964,0.519544297942714,0.604203485878112,0.778682435615083,-6.36083750080119
"PDZD8",0.0365147785665818,6.22281893115032,0.519242478209518,0.604413364545453,0.778709937823162,-6.36099153915164
"ATN1",-0.0437312575020644,6.32968066359225,-0.519236405063974,0.60441758801395,0.778709937823162,-6.36099463775996
"PCMTD2",0.0378801636605173,6.28967949319996,0.519203323068118,0.604440594575215,0.778709937823162,-6.36101151604767
"XYLB",-0.0443329703372461,4.37552451367886,-0.518941587230644,0.604622630291371,0.778785901126548,-6.36114501474989
"TEP1",0.0482282488800716,4.68579400239894,0.518879993529054,0.604665471957222,0.778785901126548,-6.36117642095104
"MRM1",0.0385357477413405,5.57806778242274,0.518808289226206,0.604715347812957,0.778785901126548,-6.36121297780012
"TMEM14A",0.0369465927134628,7.66468638871913,0.518669699196063,0.604811753120781,0.778793051703695,-6.36128362059156
"DDA1",0.0439753964389028,7.00898387586321,0.518510260211162,0.604922669891882,0.778793051703695,-6.3613648673606
"ABT1",-0.0383795007376241,5.94367553548138,-0.518434906344294,0.604975094454605,0.778793051703695,-6.36140325745527
"ARR3",-0.0411265932608665,5.64524055396623,-0.518306907079556,0.605064149752312,0.778793051703695,-6.36146845575534
"PACS1",-0.0534167948611626,5.0413523583262,-0.518283331128973,0.605080553332547,0.778793051703695,-6.36148046276221
"DLEU2L",-0.0514495693088776,3.90577971011811,-0.518100429044944,0.605207819054549,0.778864264460192,-6.36157359456814
"ZDHHC24",0.0324518554263932,5.78598975524842,0.517884390500467,0.605358157186833,0.778914563411305,-6.36168355693052
"TEF",0.0703338735688223,5.78462187326819,0.51783750405927,0.605390787023749,0.778914563411305,-6.36170741582335
"CCS",-0.0355658406735712,6.36960776104104,-0.517674746946081,0.605504061302842,0.778967736659443,-6.36179022060633
"GADD45GIP1",0.0466479714659693,6.60402504981651,0.517216273837177,0.605823196998247,0.779098830251282,-6.36202333533302
"VPS16",-0.0338621372350251,6.77225952852505,-0.517173938319298,0.605852669903441,0.779098830251282,-6.36204485082717
"MIPEP",-0.0256284450828746,6.62744971496297,-0.517126777493058,0.605885502828757,0.779098830251282,-6.36206881654399
"SPATA2L",-0.0322032463122887,6.31314733906069,-0.517114862620528,0.605893797978738,0.779098830251282,-6.36207487098023
"TAF6L",-0.0304669179044112,6.32968182983794,-0.516723369288314,0.606166384726093,0.779307170097249,-6.36227372753439
"GPR182",-0.0658252799939663,6.46382329533094,-0.51660643611248,0.60624781304503,0.779307170097249,-6.3623330939033
"ELAVL3",0.0674654213507141,4.35450119311589,0.51657205588476,0.606271755216508,0.779307170097249,-6.36235054602121
"ADORA1",0.0412134381130384,6.19099439928001,0.516019955743016,0.606656292768802,0.779708889103492,-6.36263064505678
"HYMAI",0.0501157256579554,5.68128796426523,0.515885195974536,0.606750169626066,0.779736983565747,-6.36269896793533
"HIST1H1E",0.064552767263728,5.08690404494358,0.515478883012267,0.607033256598674,0.779868696107846,-6.36290486003532
"SLC27A6",-0.0596428521354542,4.77962181815111,-0.515453367212531,0.607051035994252,0.779868696107846,-6.36291778433506
"CARS2",-0.0250764100015395,6.46346187667609,-0.515321146268035,0.607143171242408,0.779868696107846,-6.3629847468715
"WDR43",0.0348503931367669,5.93771215105334,0.51523375822707,0.607204069134786,0.779868696107846,-6.36302899464943
"EIF4E",0.0318100093196223,6.70181402533061,0.515221213574699,0.60721281132254,0.779868696107846,-6.36303534585458
"HRK",-0.0587776545495438,5.5106721248279,-0.514362945727876,0.607811060663018,0.780462197162298,-6.36346951065313
"ABO",-0.050835996181055,7.11188364598333,-0.514313722365664,0.60784537950324,0.780462197162298,-6.36349438900238
"AMPH",0.052607725599902,5.48330672214211,0.514158362110744,0.607953703386352,0.780462197162298,-6.36357289523973
"PDE1C",-0.0414024349328685,6.14233096125894,-0.51414466240641,0.607963255829576,0.780462197162298,-6.36357981680493
"FLNC",-0.0656387500211154,6.84676339718864,-0.513953258355391,0.608096723909507,0.780478700878972,-6.36367650154766
"PPP1R12B",-0.046471685683191,6.91076271243196,-0.513908798766201,0.608127727942966,0.780478700878972,-6.36369895447674
"NUP85",-0.0241374843080833,6.78397234131965,-0.513816104511267,0.608192370861354,0.780478700878972,-6.36374576059726
"MYH13",0.0572207139468183,5.57498343661688,0.513687439526028,0.608282104099213,0.78050134404861,-6.3638107162591
"PCDHB6",0.0604822856302804,5.14611408741981,0.513532273966466,0.608390327237174,0.780547703874497,-6.36388902900445
"DPP6",-0.0353584635575034,6.20430383991288,-0.513207287850588,0.608617023007208,0.78074603176529,-6.36405297456372
"KIAA0430",0.0350627137670838,7.70196019721326,0.512775716249754,0.608918126794501,0.781027636865236,-6.36427052943443
"SCARB1",0.0367782877778647,6.67916030766524,0.512685873920739,0.608980817439394,0.781027636865236,-6.3643157959467
"ADAM7",0.0518979132962773,4.93751287174199,0.512394672136909,0.609184033676741,0.781165433512777,-6.36446246188895
"BTN2A2",0.0302740933977649,5.94179238211162,0.512292840889066,0.609255104182637,0.781165433512777,-6.36451373036435
"SLC37A1",0.0489173872464687,5.26368514840987,0.512221769053817,0.609304709154466,0.781165433512777,-6.36454950653555
"ZGPAT",-0.0414618793214037,6.29085391506423,-0.511764980899835,0.609623570238414,0.781481694881756,-6.36477932673729
"DCUN1D1",0.0266174736106278,6.6305896280205,0.511469642670836,0.609829771056182,0.781653478302981,-6.36492780919474
"DACT1",0.0430412410290798,5.72252399124089,0.511249247059698,0.60998366844221,0.781758188710205,-6.36503855832127
"FOXN3",0.0312240700155426,7.42431855386211,0.51092574262652,0.610209596013941,0.781955177659242,-6.36520103366315
"PERP",-0.0506553618397934,5.76931564685149,-0.510501071932237,0.610506232611134,0.782156938501529,-6.36541416275393
"IL22RA1",-0.0332313948934491,5.09006176303651,-0.51037115659897,0.610596992648081,0.782156938501529,-6.36547932797683
"CACNA1B",0.0467861603254046,4.8761916150974,0.510344111309895,0.610615887494592,0.782156938501529,-6.36549289175183
"TBL3",0.0431612350588188,6.11881620740955,0.510286685413741,0.610656008234361,0.782156938501529,-6.36552168965883
"RTF1",0.0284445046472705,6.41042369941544,0.510151388511959,0.610750538411018,0.782185483720854,-6.3655895255122
"TMEM30B",-0.045575271064906,6.60448108709522,-0.509900037205323,0.610926171694491,0.782317878289327,-6.36571550174791
"GRHL2",-0.0460344205695287,5.38668191059231,-0.509669012616287,0.611087621517431,0.782386488941234,-6.36583123576908
"PCDH17",0.0500026945904685,5.64145566438457,0.509594553931399,0.611139660490648,0.782386488941234,-6.36586852543987
"CFDP1",-0.0257745209154178,6.82306699759749,-0.50941898366238,0.611262373934468,0.782386488941234,-6.36595643133884
"NINJ2",0.0429966753578743,6.64896813668506,0.509409788475945,0.611268801141027,0.782386488941234,-6.36596103442527
