"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"LMAN1L",-0.109544022324363,5.12761873855986,-1.46002749991362,0.145745215293937,0.28243841882718,-5.43604092604523
"EVI2B",0.118952913130886,7.03361542892097,1.45988291866768,0.145784919878497,0.282464804496149,-5.43624598513013
"HOXD12",0.089753882250395,4.22731213947012,1.45925067655233,0.145958642781355,0.282750800750354,-5.4371424581904
"SLCO1B1",0.150464625447153,5.13160064582142,1.45894840334984,0.146041755577122,0.282861196356618,-5.4375709250251
"SMR3A",-0.133373731040315,5.06867075053366,-1.45871895650538,0.146104868444225,0.282932822508608,-5.4378961037362
"MYH4",0.189187846374513,4.02240051015164,1.45762702399445,0.146405509271255,0.283464314892683,-5.43944293532957
"CLDN10",0.100039023301969,5.63234056042927,1.45737072213395,0.146476145659304,0.283518159460995,-5.43980584806287
"ART4",-0.106946008262022,4.61169281473667,-1.45733609194064,0.146485691698975,0.283518159460995,-5.43985487817496
"NGRN",0.0923368081596605,8.40625554785677,1.45699001624326,0.146581116062058,0.283650831238329,-5.44034479627159
"SIRPG",0.122436281877513,6.06122535801966,1.45689749123877,0.146606636335983,0.283650831238329,-5.44047575891708
"PTGER1",0.0807695063704637,5.44957370740463,1.45651271029957,0.146712803442543,0.283805524901271,-5.44102030188787
"PGK2",0.113297077324112,4.80933554413036,1.45626566625306,0.146780997985664,0.283886721184491,-5.44136984495401
"APOB",-0.204822114642794,5.64359622832693,-1.45542868383124,0.147012221804816,0.284283144397346,-5.44255366098217
"HS6ST1",-0.0894878201566724,4.71221235859591,-1.45531998831372,0.147042270472583,0.284290475429761,-5.44270734944318
"OSTF1",0.0892350860248854,6.45405821861984,1.45492068192411,0.147152698560407,0.284453181095078,-5.44327184639464
"GNAS",0.100729267834874,9.94473908874584,1.45428442040082,0.147328788452697,0.284716208495759,-5.44417101167182
"LRFN3",0.0668088695729529,6.12864829834718,1.45423901448617,0.147341361060472,0.284716208495759,-5.44423516461063
"UPK2",-0.107256167602444,5.37266680699842,-1.45394740191304,0.14742212640658,0.284821442291941,-5.44464713030456
"ARHGEF10",0.113661588759502,7.48591186400371,1.45376733503279,0.147472014948229,0.2848669947983,-5.44490147319949
"ABO",0.128130193433692,7.06612286261415,1.45352841062477,0.14753823035852,0.284944063519746,-5.44523890417949
"PPP3R1",-0.079849784664934,6.78718500956447,-1.45340709928753,0.147571859289698,0.284958180939818,-5.44541021038018
"PHF3",-0.0794929413170602,7.10045118084396,-1.45327224576638,0.147609249197682,0.284979554397879,-5.44560062332738
"GATAD2A",-0.0860135350919415,7.18976002874895,-1.45277791659749,0.147746370797162,0.285193431381864,-5.44629846721604
"STK3",-0.0938934330474874,6.79867483666776,-1.4521904114619,0.147909465865937,0.285450841998415,-5.44712754490569
"LRRK1",-0.0697017369321745,6.12617958717557,-1.45210764478228,0.14793245353774,0.285450841998415,-5.44724431748511
"CYP4F8",0.112148466322524,4.28976335735183,1.45200054503947,0.147962203570313,0.285457373138949,-5.44739541104083
"ATP1B2",-0.109368161801985,5.71441826397488,-1.45186472260138,0.147999938777644,0.285479304675851,-5.44758701012557
"AGA",0.100110973483227,6.30184806360945,1.45153595550557,0.148091309967879,0.285578697189581,-5.44805071552051
"PEX3",0.0730035480672475,6.1770490321368,1.45131536731334,0.148152640321804,0.285578697189581,-5.4483617836515
"SULT2B1",-0.0760673892879078,5.76506758353157,-1.45131508734388,0.148152718174403,0.285578697189581,-5.44836217842821
"HCFC2",0.0785747462738775,6.51242084902632,1.45129978804769,0.148156972579097,0.285578697189581,-5.44838375140314
"ITSN2",0.0598037006043874,7.09625041699736,1.45067016410504,0.148332138967276,0.285865444748789,-5.44927136763386
"KCNE2",0.0859362701711457,4.03820648511771,1.44988941792637,0.148549569943319,0.286198396712546,-5.45037150507303
"RHEB",-0.063335842765047,7.84939848879649,-1.44985998600005,0.148557771268543,0.286198396712546,-5.45041296579422
"EHD3",0.105411639817415,6.09149582739779,1.44916033647126,0.148752833975947,0.28647233840063,-5.45139831840286
"A4GNT",-0.0876173543459562,5.60362395200558,-1.4491601533544,0.148752885054802,0.28647233840063,-5.4513985762348
"RRAGB",0.0892008194967969,5.02197428234129,1.44888625778172,0.14882930093909,0.286568529480264,-5.45178419051571
"PRSS22",0.0710441816021776,5.35438379468042,1.44871232996724,0.1488778418422,0.28661102304863,-5.45202902430435
"FAM110B",0.0778038635723061,6.67067982087333,1.44836847603183,0.148973842645796,0.28672393364641,-5.45251297401972
"RANBP3",-0.0702245307457264,6.72300584297739,-1.44823586207938,0.149010879934411,0.28672393364641,-5.4526995885442
"TRPC4",0.0984376420180517,4.8309671037344,1.44821774878001,0.149015939284045,0.28672393364641,-5.4527250763023
"TAP2",-0.0931093473349421,6.14320773206373,-1.44776794078996,0.149141620592047,0.28691477010485,-5.45335791417458
"ASCC2",-0.114720404770013,6.64147997264385,-1.44746345879276,0.149226742447694,0.287027525400814,-5.4537861825686
"SUMO3",0.0826199676142178,8.05157407313433,1.44734640426148,0.149259476481032,0.287039494113701,-5.4539508018308
"RHOH",0.147298088713755,5.72073487472383,1.44652759586524,0.149488608720179,0.287429083042689,-5.4551019654621
"GALNT3",-0.138869442205558,4.12911486647726,-1.44624213075604,0.149568555703227,0.287531738742691,-5.4555031510575
"CDKN1B",-0.0927416679371152,7.51860096535818,-1.44603698729766,0.149626028193718,0.28759116052785,-5.45579140666436
"ABCD1",-0.0719875580632614,6.68610763616365,-1.44581600695798,0.149687956487006,0.287659124047713,-5.45610187048794
"RIN1",-0.0870007458299332,6.55932974925496,-1.44562182217956,0.149742391752537,0.287712666460464,-5.45637464979818
"PTK7",0.126927944065987,6.03397237342635,1.44547873676128,0.149782512210408,0.287723029147045,-5.45657562476232
"TOMM22",0.0756307878763638,6.4476566955822,1.44541304628785,0.149800934266361,0.287723029147045,-5.45666788577779
"ARHGAP17",0.0647289911218852,7.26659547621114,1.44450733894082,0.150055105809767,0.288160097659161,-5.45793951544932
"HYAL4",-0.120046996676799,6.5380239422554,-1.44352033426907,0.150332469079993,0.288641539763981,-5.45932439834541
"DUSP21",-0.117028760172709,4.28831514970324,-1.44330359659425,0.150393428329958,0.288707384490861,-5.45962838237359
"KIAA0319",0.111142313968671,4.03593129010787,1.44307955448651,0.150456461958552,0.288721114296303,-5.45994256415276
"TSPAN3",0.0877022045143583,8.2220403131803,1.44303208956568,0.150469818686355,0.288721114296303,-5.4600091196689
"KDELR1",0.0870184899091442,7.51176470651303,1.44296587106867,0.150488454230514,0.288721114296303,-5.46010196794482
"PRRX1",0.131365198155358,8.44157935343606,1.44286795795675,0.150516012680328,0.288721114296303,-5.46023924917569
"CDC42BPA",0.0845930892719055,6.72838787906855,1.44280436218877,0.150533914307068,0.288721114296303,-5.46032841012804
"DNAJB4",-0.094773068463894,6.11535594168891,-1.44231726763474,0.150671081173679,0.288933013791608,-5.46101118652474
"SOSTDC1",0.13264255217036,4.26178034158221,1.44208229727775,0.150737283621281,0.288972469916332,-5.46134047136252
"ZMAT5",0.141821460732604,5.38696344961573,1.44205478543209,0.150745036490944,0.288972469916332,-5.46137902271663
"BMP4",0.170742923204865,6.12709872534269,1.44107837681075,0.151020387789798,0.289449059762814,-5.46274676189889
"PTPRZ1",0.142662452111471,4.73904154426929,1.44074211351775,0.151115304732602,0.289579717582281,-5.46321758444366
"ZNF219",-0.0930894620499685,6.35295390648684,-1.44061843726912,0.151150226303034,0.289595381380808,-5.46339072393334
"RUNDC3B",0.140066178403908,4.860683745256,1.44029669596539,0.151241103081488,0.289718227718201,-5.46384107461258
"RPL31",0.080052677852927,10.039137286327,1.44010078757843,0.151296458511913,0.289772997754905,-5.46411524498464
"NFASC",0.0921476107087694,7.11671349633334,1.43995091129792,0.151338817707686,0.289802861570768,-5.46432496953978
"GTF2E2",0.0716283917383698,7.00549473041434,1.43981365935216,0.151377616896363,0.289825898874786,-5.46451700986558
"SNX27",0.0657663796336729,6.70017370850726,1.43940304303579,0.151493737898516,0.289959631891171,-5.46509142928514
"NCBP1",-0.0909617183250468,5.59477583090112,-1.43937727007727,0.151501028688312,0.289959631891171,-5.46512747823736
"RAB33A",-0.0806444719183572,5.37481001623912,-1.43905013109153,0.151593594872367,0.290085516380897,-5.46558499654012
"GRHL2",0.111508246820355,5.3468575367279,1.43833142017122,0.151797111306893,0.290423630344536,-5.46658978739899
"CHRND",-0.107864445022691,5.25846229211584,-1.43767201693333,0.151984017900336,0.290729851909352,-5.46751123049461
"BIK",0.10376384098586,4.32307005249101,1.4368862317018,0.15220697758888,0.291104918981595,-5.46860873745368
"MLLT10",-0.0645613455793144,6.67469715511981,-1.435851799072,0.152500870985669,0.291615494553486,-5.47005263343744
"EZH1",0.0816466704654256,6.68137582178747,1.43563270716582,0.152563173117559,0.291683114134524,-5.4703583184728
"SLC35F2",-0.0880526720201287,5.92615487968995,-1.43516376056603,0.15269659080246,0.291840463578734,-5.4710124561862
"DUSP6",-0.113404778152643,7.71451391033993,-1.43508183591328,0.152719907952122,0.291840463578734,-5.47112671209918
"ITPK1",-0.0881614971853596,7.14807886037527,-1.43505924400959,0.152726338472071,0.291840463578734,-5.47115821868888
"NAT2",0.102484915419258,4.97327394307004,1.43477955270989,0.152805966498658,0.291941097455615,-5.47154823491332
"FKBP2",0.0892777924688706,7.37892825275138,1.43422129662726,0.152964996933062,0.292193370111903,-5.47232647360998
"NUP214",-0.0663534982588925,7.31769783950632,-1.43282018768219,0.15336468931688,0.292877421192236,-5.474278386034
"CHMP7",-0.0515895836341315,6.49516617383533,-1.43277636612162,0.153377203118129,0.292877421192236,-5.47433940454161
"CIAPIN1",-0.0548786371850009,7.1601648205833,-1.43259422066576,0.153429225438024,0.292913649768853,-5.47459300994342
"ATP6V1D",0.0841970299147958,7.09003149159149,1.43245019992069,0.153470368574864,0.292913649768853,-5.47479351103076
"B4GALT2",-0.0631489612340169,6.06438902223057,-1.43242580760776,0.153477337687143,0.292913649768853,-5.47482746727335
"ALDH2",0.124305867471518,7.87160287465578,1.43215814147282,0.153553828329258,0.292984899269679,-5.47520004479926
"LST1",0.124641593264317,7.39366468952933,1.43210579302919,0.153568791295412,0.292984899269679,-5.47527290316439
"RASSF7",0.0695508837180991,6.81981468925478,1.43190971238699,0.153624847736252,0.293005055260491,-5.47554578424646
"SYNGR1",-0.100214131952593,6.29002884932994,-1.4318795188596,0.15363348099324,0.293005055260491,-5.47558780065358
"RPL6",-0.0715019994644245,10.1606459627463,-1.43173389903168,0.153675123391093,0.29303285680792,-5.47579042863905
"CD3G",0.10699597120232,5.01378208065036,1.431571322363,0.153721625086668,0.293069912803901,-5.47601662795929
"SLC5A12",0.162826896659322,4.3977917501293,1.43147394296715,0.15374948360815,0.293071418842507,-5.47615210368429
"C3orf18",0.11542132387894,5.83823962346081,1.43120703493017,0.153825861087921,0.29313374299679,-5.47652338395069
"RCE1",-0.0709375736447173,5.92291372613306,-1.43117046382358,0.153836328411172,0.29313374299679,-5.47657425060414
"GLRX5",0.109470034649068,7.36593560777332,1.4309693843272,0.153893890801545,0.293191827504545,-5.47685390876154
"OR1F1",-0.0823588479662447,6.22071667825509,-1.43060203949593,0.153999092011456,0.293280739956122,-5.47736470659385
"WDR70",-0.0792975900405373,6.6534337978714,-1.43051403949783,0.154024301860096,0.293280739956122,-5.47748705265711
"SLC2A8",0.113713744169857,7.08292785689599,1.43045502187323,0.154041210736472,0.293280739956122,-5.47756910050185
"MKL2",-0.0933231719487014,7.9592939936378,-1.43042814421019,0.154048911806638,0.293280739956122,-5.47760646543155
"ATXN1",0.0930912495688194,6.89922425726043,1.42985166929568,0.154214156104443,0.293521097704556,-5.47840770658559
"HPCA",-0.143587431331821,4.24838318952658,-1.42979857377916,0.154229382547448,0.293521097704556,-5.47848148799204
"DLEC1",0.134686699621072,5.27903224811926,1.42969296692677,0.154259671324986,0.293527146122253,-5.47862823104193
"SLC39A9",0.0827707388903431,5.61309374414542,1.42945261230021,0.154328623666507,0.29360674897861,-5.47896216946841
"TPR",-0.103285377965728,8.27563341719532,-1.42872311666379,0.154538043981204,0.293953514087227,-5.47997536230621
"TST",0.131663785117254,7.3848968866704,1.42849439611796,0.154603748789959,0.294026837897223,-5.48029292668213
"SIAH1",0.0644253516017026,7.8921029156662,1.42794031816623,0.154763007975103,0.294244490367953,-5.48106202305145
"CLCA1",0.106908552192638,5.270531036983,1.42788456934341,0.15477903886075,0.294244490367953,-5.48113938985475
"DAZAP2",0.0693449329853611,8.83858048214792,1.42781263973703,0.154799724497632,0.294244490367953,-5.48123920756246
"UNC13B",0.068641804714825,7.30156339283185,1.42726799900307,0.154956421818278,0.294474523823783,-5.48199485298515
"GSTT1",-0.385822061883892,6.09843399378499,-1.42719392234426,0.154977743609471,0.294474523823783,-5.4820976065764
"CYP4F12",-0.148001975806686,5.65320081782652,-1.42710848634766,0.155002337791793,0.294474523823783,-5.4822161104949
"BTRC",0.0525518713544108,6.23407731640548,1.42667086429997,0.155128361426783,0.294662240204874,-5.48282300464889
"IL7",0.136131091404962,5.81013284141652,1.4265734792109,0.155156416424121,0.294663834524463,-5.4829580334359
"PLEKHA2",0.135946930392283,6.23388217496474,1.42577038224234,0.155387923007652,0.295003366176472,-5.48407121867246
"NSD1",0.0894716627009937,6.44970278687759,1.42576424847867,0.155389692186609,0.295003366176472,-5.48407971841223
"S100A3",0.129877129971295,6.21779977754835,1.42551163111553,0.155462568710484,0.295089977459399,-5.4844297466925
"ZNF211",0.0865499041986921,5.40287817426618,1.42529810087672,0.155524189526393,0.295155197195839,-5.4847255681542
"SMC1A",-0.0738231341191303,7.08278711035,-1.42515675083684,0.155564990761229,0.295180889409713,-5.48492136838537
"GNB2",-0.0880580662699724,7.58312157444058,-1.42482267614826,0.155661455228345,0.295312173779094,-5.48538405803649
"ENG",0.114976137543109,7.60680935328965,1.42327330935906,0.156109434500195,0.296110169469799,-5.48752852251935
"CCDC82",-0.105082002257784,5.00832253881921,-1.42278715551424,0.156250202388067,0.296325265590401,-5.48820093193857
"GOLGA4",-0.0743601056348207,6.96422191230277,-1.42234342975401,0.156378769664708,0.296517152217127,-5.48881446151407
"ARPC1B",0.114209005319636,7.78670831611699,1.42106989919978,0.156748217396914,0.297107991460311,-5.49057430089326
"RNF8",0.0813776568085291,5.9740251089073,1.42104180021593,0.156756376343213,0.297107991460311,-5.49061311228555
"GLS",-0.0847636008904606,6.87090062219078,-1.42098560727693,0.156772693748292,0.297107991460311,-5.49069072586627
"EIF5A",-0.163862880868428,7.78753758055351,-1.42088052120947,0.15680321230692,0.297110843421458,-5.49083586246379
"CHST10",0.0761995719896879,7.12072165768037,1.42079145524972,0.156829081939008,0.297110843421458,-5.49095886510707
"TM4SF1",-0.127116642921221,8.81361252401801,-1.4199973517161,0.157059877154772,0.297467119949715,-5.49205521050785
"PRNP",-0.0984044388097145,7.97126658477248,-1.41989481731806,0.157089696249886,0.297467119949715,-5.49219672645172
"AKR1B10",0.15200932883667,5.81230491295224,1.41986088590285,0.157099565149392,0.297467119949715,-5.49224355571093
"PCSK1",0.211663999868405,5.47718203463366,1.41973463457662,0.157136289308236,0.297484630939024,-5.49241778743407
"ATP6V0A1",-0.0783066215993302,7.34844726151224,-1.41959272745922,0.157177575266535,0.297500467836527,-5.49261360661412
"E2F2",-0.155740623286831,5.02572111148754,-1.41951700214959,0.157199609909741,0.297500467836527,-5.49271809293848
"NIPA2",0.0795748745064048,7.27248017423972,1.41915227767285,0.15730577090958,0.297649350163933,-5.49322126579675
"RAB11FIP3",-0.079335001819197,6.55708258343713,-1.41865095425955,0.157451781282481,0.297844224612609,-5.49391268317054
"IL22RA1",0.078715142272785,5.0619492122248,1.41860977409061,0.157463779595694,0.297844224612609,-5.49396946756145
"ZNF717",0.099372079652673,5.90227658418031,1.41824095788993,0.157571269521673,0.297995482115485,-5.49447796558505
"ANGPTL7",-0.301023437267537,5.75916257578393,-1.4177156647352,0.157724460638001,0.298192942820511,-5.49520197918191
"TNNC1",0.271695035839544,5.10004937532746,1.41769405827257,0.157730764157483,0.298192942820511,-5.49523175381946
"LUZP4",0.123349280543554,5.00765391728431,1.41755892418576,0.157770192849158,0.298215411658142,-5.49541796432186
"ZFY",-0.190719966630042,4.0928293905328,-1.41739604846333,0.157817725837154,0.298253188626089,-5.49564237877934
"PCYOX1L",0.0757746491748487,6.12408843505127,1.41710852405081,0.157901662454526,0.298359738114337,-5.49603847573867
